name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Cairo,Egypt",2024-06-16,36.8,26,31.2,35.6,26,31.1,16.1,44.5,0,0,0,,0,0,38.2,27.7,10.7,1008.4,3.1,10,338.2,28.1,10,10,2024-06-16T05:53:43,2024-06-16T19:58:11,0.32,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-06-17,34,25,29.6,33.7,25,29.3,14.3,40.9,0,0,0,,0,0,35.6,20.5,4.9,1010.1,2.1,10,347.2,28.6,10,10,2024-06-17T05:53:51,2024-06-17T19:58:29,0.35,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-06-18,34,24,29,33.7,24,29.2,17.8,53.7,0,0,0,,0,0,41,20.5,355.4,1009.7,18.6,10,342,28.3,10,10,2024-06-18T05:54:00,2024-06-18T19:58:45,0.38,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-06-19,35.1,24.9,29.7,35.2,24.9,30.2,18.1,52.4,0,0,0,,0,0,36,22.3,14.4,1008.7,9,10,340.9,28.2,10,10,2024-06-19T05:54:11,2024-06-19T19:59:00,0.41,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-06-20,37,25.8,31.4,35.6,25.8,31.5,16.2,44.3,0,0,0,,0,0,32.4,20.5,2.5,1008.1,10.4,10,343.7,28.4,10,10,2024-06-20T05:54:22,2024-06-20T19:59:14,0.45,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-06-21,36.8,26,31.5,35.4,26,32.4,18.1,49.7,0,0,0,,0,0,33.8,18.4,337,1007.1,0.5,8.7,338.1,28,10,10,2024-06-21T05:54:35,2024-06-21T19:59:27,0.48,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-06-22,36,27,31.5,36.9,28.5,32.2,17.4,46,0,0,0,,0,0,36.4,24.1,303.7,1005.1,3.7,9.4,335.8,27.8,10,10,2024-06-22T05:54:49,2024-06-22T19:59:38,0.5,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-06-23,39,27.9,33.1,37.4,28.3,32.9,14.6,35.8,0,0,0,,0,0,33.5,18.4,344.2,1005.6,7.7,10,339.2,28.1,10,10,2024-06-23T05:55:04,2024-06-23T19:59:48,0.55,Clear,Clear conditions throughout the day.,clear-day,"HECA,62366099999"
"Cairo,Egypt",2024-06-24,40,29,34.1,38.4,31.3,34.9,16.7,40.2,0,0,0,,0,0,38.5,22.3,21.8,1006.9,7.6,9.3,337.8,28,10,10,2024-06-24T05:55:20,2024-06-24T19:59:57,0.58,Clear,Clear conditions throughout the day.,clear-day,HECA
"Cairo,Egypt",2024-06-25,37,26.2,32.3,37.9,26.2,32.8,17.4,42.8,0,0,0,,0,0,37.8,25.9,355.3,1007.3,0.3,13.1,340.9,28.4,10,10,2024-06-25T05:55:37,2024-06-25T20:00:05,0.62,Clear,Clear conditions throughout the day.,clear-day,"HECA,remote"
